1	0.16451
1	-0.027384
1	0.21952
1	0.062315
1	0.15456
1	0.14598
1	-0.0076613
1	0.056898
1	0.017417
1	-0.012015
1	0.18271
1	0.28309
1	0.022189
1	-0.0062503
1	0.15544
1	0.59031
1	0.2049
1	0.10509
1	0.25894
1	0.11669
1	0.75283
1	0.76665
1	0.70444
1	0.34892
1	0.37543
1	-0.024338
1	0.079059
1	-0.055095
1	0.16572
1	-0.0027024
1	0.0086765
1	-0.00091781
1	0.028225
1	0.041252
1	0.06255
1	0.013556
1	0.074486
1	0.011552
1	-0.01801
1	0.020279
1	0.28445
1	0.14164
1	0.10131
1	0.0022836
1	0.059637
1	0.22662
1	-0.0053861
1	0.086349
1	0.64505
1	0.12982
1	0.15604
1	0.00054077
1	0.013854
1	-0.028248
1	-0.035344
1	0.0054877
1	0.098906
1	0.0017122
1	-0.0097456
1	0.30166
1	0.48083
1	0.47948
1	0.41245
1	0.40208
1	0.012667
1	0.16631
1	0.051343
1	0.042304
1	-0.00038259
1	-0.0046327
1	0.19762
1	0.016038
1	0.2808
1	0.0028505
1	0.070409
1	-0.021666
1	0.0056471
1	0.0048689
1	0.044516
1	0.13923
1	0.33345
1	0.054452
1	0.45371
1	0.45566
1	0.050735
1	0.41394
1	0.73313
1	-0.045755
1	0.065355
1	-0.00016753
1	0.14825
1	0.034194
1	0.23112
1	0.16115
1	0.003922
1	0.00032475
1	-0.0013481
1	-0.0056516
1	0.082324
1	0.037734
1	0.0052612
1	0.55259
1	0.043594
1	-0.016058
1	-0.052068
1	-0.0052868
1	0.09257
1	0.018485
1	-0.001842
1	-0.0061711
1	-0.0029337
1	0.10262
1	-0.06294
1	0.10531
1	0.023581
1	0.037114
1	0.82916
1	0.020765
1	0.29558
1	0.55692
1	0.49027
1	0.0075342
1	0.30686
1	0.081392
1	0.15939
1	0.17348
1	0.09756
1	0.1505
1	0.062687
1	0.024465
1	0.011313
1	0.31456
1	-0.0031
1	0.019778
1	0.028368
1	0.0090221
1	0.15262
1	0.1841
1	0.11948
1	0.11383
1	0.18581
1	0.34468
1	-0.019759
1	0.1092
1	0.062938
1	0.043173
1	0.35718
1	0.63117
1	0.72504
1	0.46542
1	0.44767
1	0.027239
1	0.052453
1	0.092918
1	0.07591
1	0.11236
1	0.56465
1	0.26031
1	0.080296
1	0.24291
1	-0.020169
1	-0.0015815
1	0.35587
1	0.0025534
1	0.0036484
1	0.027407
1	0.00414
1	0.067828
1	0.042784
1	0.068584
0	0.01984
0	-0.0022847
0	-0.00051114
0	-0.015175
0	0.081767
0	-0.00065173
0	-0.0042894
0	0.022263
0	0.0099142
0	0.13488
0	-0.015886
0	0.040664
0	-0.0020075
0	0.00013351
0	0.015647
0	0.057971
0	0.13063
0	-0.0068969
0	0.00048375
0	0.00030818
0	-0.0014461
0	-0.041096
0	0.16153
0	0.016299
0	-0.0017697
0	0.001025
0	0.017474
0	0.013587
0	0.0085531
0	-0.0019211
0	0.00040551
0	0.00027103
0	0.020314
0	0.00024825
0	0.0033193
0	0.018165
0	0.039682
0	-0.070578
0	-0.00058626
0	-0.012728
0	0.0038494
0	0.0033523
0	-0.0024378
0	-0.0074778
0	-0.0011542
0	-0.00045224
0	0.0028295
0	-0.014222
0	0.010922
0	-0.00060264
0	0.005505
0	-0.0020146
0	0.00021199
0	0.0045298
0	-0.00050436
0	-0.0082938
0	-0.0095115
0	0.013017
0	-0.018832
0	0.0010504
0	0.00044516
0	-0.012002
0	0.00093391
0	0.040101
0	-0.049025
0	-6.8804e-07
0	0.053663
0	0.00024228
0	-0.00095057
0	-0.014318
0	-2.8818e-05
0	0.0098145
0	-0.0069876
0	0.00047736
0	0.018093
0	-0.005444
0	0.011049
0	0.024811
0	0.029653
0	0.00064573
0	-0.00099522
0	0.0056906
0	0.0050614
0	0.0053648
0	0.007018
0	-0.003247
0	-0.016794
0	0.090222
0	0.0094946
0	0.021623
0	2.8767e-05
0	0.00012132
0	0.00053999
0	-0.00049728
0	0.00013247
0	-0.00052075
0	0.017365
0	0.00019592
0	0.040462
0	1.7241e-05
0	-0.00020374
0	0.0026907
0	-0.22606
0	0.0015447
0	-0.009755
0	0.00051054
0	-0.00013579
0	0.03021
0	-0.00050339
0	-0.016819
0	-0.029056
0	-0.019671
0	-0.00034429
0	0.0024609
0	0.00060234
0	0.0019183
0	-0.0038507
0	0.063753
0	6.9819e-06
0	-0.0016853
0	-0.013763
0	-0.00095808
0	0.02525
0	0.001601
0	0.0002537
0	-0.0021663
0	-0.0097631
0	0.00047818
0	-0.0011415
0	-0.010834
0	0.011867
0	0.00071733
0	-0.00068371
0	0.0039028
0	0.00046131
0	0.030365
0	0.0080066
0	0.019543
0	-0.0021478
0	0.00016406
0	-0.0082323
0	0.0029584
0	0.0060845
0	-0.0014017
0	-0.017515
0	-0.0017609
0	0.00053608
0	0.0090553
0	-0.0095218
0	0.0036392
0	0.017754
0	0.010211
0	0.013306
0	-0.0064095
0	0.013648
0	-0.0080185
0	-0.0050948
0	0.039472
0	-7.1309e-05
0	-0.0084357
0	0.10756
0	0.013382
0	0.0020053
0	0.012051
0	0.043572
0	0.013878
0	-0.00070501
0	0.0011242
0	-0.00062098
0	-0.0001088
