274,703
79,649
79,762
79,762
79,762
513,971
513,971
95,656
95,796
95,827
95,995
95,673
343,690
343,955
343,652
343,980
343,834
343,897
152,649
152,762
152,762
152,762
453,618
330,811
44,793
262,836
13,836
57,651
257,914
257,972
257,771
257,701
257,841
113,761
113,796
113,698
588,971
588,683
588,971
202,628
161,662
161,791
385,827
410,784
147,805
147,973
383,668
383,677
383,884
480,767
490,594
242,957
242,980
242,971
242,971
120,811
529,979
529,623
529,956
478,785
98,967
98,796
98,805
133,775
133,909
133,971
133,683
133,863
133,971
559,955
559,834
30,739
571,642
525,606
525,824
482,922
297,677
297,677
148,630
74,630
539,738
539,618
499,594
397,773
397,725
397,775
397,656
397,796
397,771
397,827
397,673
397,673
397,673
397,890
397,636
397,665
261,812
459,640
108,910
108,946
83,739
462,818
230,777
230,650
422,925
390,722
390,737
390,991
421,846
421,651
421,817
421,668
421,767
421,669
421,627
421,665
421,976
217,793
29,938
29,945
29,625
29,796
29,668
29,993
29,851
29,778
434,817
141,979
141,623
213,971
213,875
213,971
160,652
160,980
160,971
160,913
160,971
466,796
466,675
361,995
360,896
360,616
360,616
324,656
61,806
61,677
61,677
543,971
543,971
164,647
164,948
164,965
164,733
37,749
37,971
37,971
438,731
438,953
438,978
90,594
90,670
483,633
377,749
377,749
377,691
377,971
339,806
339,677
555,695
250,910
250,946
374,979
374,623
84,714
84,598
84,983
84,970
84,686
84,872
84,756
33,667
224,758
224,971
186,749
186,749
186,691
186,971
514,749
514,749
514,691
514,971
407,696
407,684
518,677
118,656
528,979
528,623
528,956
528,817
528,659
370,752
370,957
370,956
370,652
370,980
370,971
370,875
370,913
370,661
370,971
86,796
386,796
493,739
493,973
493,616
188,742
188,947
188,858
188,858
188,973
188,760
432,597
432,607
432,594
432,716
432,719
58,656
58,827
249,796
63,798
39,966
39,656
39,796
39,827
39,673
14,875
14,903
14,881
590,971
590,971
471,606
471,960
471,601
471,594
471,633
471,641
517,803
517,652
517,980
517,971
517,875
517,863
517,971
226,742
226,945
226,828
226,813
226,618
226,778
34,806
34,677
34,677
34,813
404,612
404,721
404,594
404,674
67,620
67,714
67,598
67,983
67,594
67,667
67,872
201,749
201,971
201,971
487,922
487,971
487,971
558,838
208,979
208,675
185,678
185,725
185,839
185,796
185,607
185,673
185,673
185,673
185,907
185,890
180,703
180,777
495,796
248,627
365,752
365,956
365,652
365,980
365,971
365,913
365,971
182,656
182,618
278,649
278,762
278,762
278,762
92,971
92,971
119,796
22,914
22,817
22,701
10,725
10,796
10,673
10,673
10,673
10,890
570,979
510,832
510,948
195,731
195,660
195,616
195,650
210,979
210,656
210,817
210,737
210,675
246,660
199,612
199,721
199,714
199,594
199,667
199,615
199,674
199,605
199,756
48,703
48,804
