1	0.32871
1	0.050235
1	0.51713
1	0.57197
1	0.47205
1	-0.042139
1	0.6712
1	0.15014
1	0.20977
1	0.12693
1	0.15465
1	0.080953
1	0.32555
1	0.35251
1	-0.11222
1	0.75401
1	0.26082
1	0.097949
1	0.16261
1	0.029082
1	0.5318
1	0.39793
1	0.27565
1	0.1137
1	0.30269
1	-0.31445
1	0.13334
1	0.3939
1	0.15993
1	-0.19753
1	-0.11102
1	0.031947
1	0.35993
1	0.21006
1	0.11816
1	0.10642
1	0.65361
1	0.7589
1	0.32252
1	0.48491
1	0.1593
1	0.21819
1	0.098975
1	0.27964
1	0.23404
1	0.061539
1	0.43509
1	0.37698
1	0.35318
1	0.24805
1	0.072236
1	0.38764
1	0.074656
1	0.15029
1	0.66
1	0.38293
1	0.18927
1	0.38278
1	0.21791
1	0.36567
1	0.31126
1	0.3002
1	-0.0085477
1	-0.021919
1	0.1129
1	0.35449
1	0.51147
1	0.29429
1	0.085025
1	0.24217
1	0.65851
1	0.5261
1	0.81865
1	0.094265
1	-0.39788
1	0.29581
1	0.29386
1	0.39117
1	0.066464
1	0.25594
1	0.56263
1	0.47367
1	0.29284
1	0.39302
1	0.018715
1	0.49975
1	0.3711
1	0.53542
1	0.592
1	0.062138
1	0.15036
1	0.26738
1	0.32604
1	0.41993
1	0.82981
1	0.37832
1	0.60555
1	0.69267
1	0.23527
1	0.055064
1	0.22547
1	0.17549
1	0.052168
1	0.066379
1	0.48096
1	0.036592
1	0.19256
1	-0.063601
1	0.40498
1	0.18564
1	0.36851
1	0.40414
1	0.26541
1	0.2994
1	0.83576
1	0.38812
1	0.17547
1	0.87642
1	0.51758
1	0.30191
1	0.30993
1	0.48109
1	-0.046493
1	-0.086597
1	-0.091603
1	0.55559
1	0.20741
1	0.50052
1	0.51251
1	0.41794
1	0.33767
1	0.28645
1	0.63734
1	0.33354
1	0.28373
1	0.21783
1	0.45783
1	0.10312
1	0.66616
1	0.025693
1	0.18097
1	0.81599
1	0.3892
1	0.25769
1	0.67605
1	0.39135
1	0.58463
1	0.16416
1	0.014188
1	0.81362
1	0.19544
1	0.27883
1	0.33086
1	0.35425
1	0.36758
1	0.41369
1	0.36205
1	0.28109
1	0.49588
1	0.25979
1	0.31218
1	0.52796
1	0.069052
1	0.37545
1	0.47385
1	0.53437
1	0.45753
1	0.57316
1	0.21405
1	0.12444
1	0.22447
1	0.42106
1	0.30455
1	-0.081042
1	0.034846
1	0.41359
1	-0.088512
1	0.4714
1	0.70973
1	0.44622
1	0.44067
1	0.45853
1	0.21441
1	0.70646
1	-0.075379
1	-0.022143
1	0.32792
1	0.3465
1	0.14549
1	0.57139
1	0.3827
1	0.31805
1	0.21667
1	0.47122
1	0.56078
1	0.13354
1	0.27655
1	0.21544
1	0.57217
1	0.51004
1	0.21123
1	0.31917
1	0.24832
1	0.33554
1	0.60048
1	0.37643
1	0.27388
1	0.48805
1	0.21401
1	0.39048
1	0.41502
1	0.55906
1	0.35534
1	0.22372
1	0.2499
1	0.11486
1	0.49262
1	0.4211
1	0.17995
1	0.4745
1	0.41694
1	0.08468
1	0.29678
1	0.24867
1	0.096073
1	0.26898
1	0.64841
1	0.45788
1	0.4199
1	0.54969
1	0.60963
1	0.65209
1	0.54634
1	0.52875
1	0.6921
1	0.48335
1	0.70685
1	0.76074
1	0.77723
1	0.43823
1	0.18333
1	0.2303
1	0.66124
1	0.55511
1	0.36642
1	0.3765
1	0.58095
1	0.55457
1	0.39713
1	0.29191
1	0.43596
1	0.35044
1	0.042108
1	0.79349
1	0.23822
1	0.4564
1	0.36123
1	0.12876
1	0.4907
1	0.56566
1	0.65775
1	0.68894
1	0.37259
1	0.62619
1	0.12037
1	0.28279
1	0.36641
1	0.4646
1	0.24592
1	0.45149
1	0.28893
1	0.14987
1	0.35778
1	0.64329
1	0.37137
1	0.3249
1	0.18269
1	0.38436
1	-0.0094812
1	0.1709
1	0.61883
1	0.24439
1	0.15065
1	0.30415
1	0.49364
1	0.58542
1	0.22633
1	0.24388
1	0.3827
1	0.43557
1	0.6755
1	0.31967
1	0.17165
1	0.37406
1	0.57614
1	0.61968
1	0.70662
1	0.702
1	0.33846
1	0.78084
1	0.72551
1	0.64498
1	0.28773
1	0.53246
1	0.31138
1	0.38139
1	0.34214
1	0.18349
1	0.55251
