1	0.54029
1	0.19583
1	0.09957
1	0.019754
1	0.042331
1	0.017233
1	0.46554
1	-0.0066537
1	0.17037
1	0.19959
1	0.27922
1	0.2461
1	0.259
1	0.071431
1	0.096559
1	0.29615
1	-0.0092094
1	0.009506
1	0.31426
1	0.031079
1	0.0047231
1	-0.0014781
1	0.0012619
1	-0.00034381
1	0.010917
1	0.61211
1	0.73704
1	0.46383
1	6.6045e-05
1	0.3856
1	0.22991
1	-0.0069541
1	0.23928
1	0.041205
1	0.19584
1	0.057182
1	0.0034881
1	-0.00014603
1	0.41431
1	0.010348
1	0.015333
1	0.027118
1	0.59443
1	0.40065
1	0.53373
1	0.52171
1	0.0093356
1	0.039374
1	0.0038212
1	0.17203
1	0.11114
1	-0.055327
1	0.0091169
1	0.0068495
1	0.26939
1	0.54561
1	0.49962
1	0.093658
1	0.082052
1	0.046913
1	0.22405
1	-0.0053424
1	0.35107
1	0.034012
1	0.63582
1	0.42306
1	0.024805
1	0.0097908
1	0.022157
1	0.09583
1	0.11535
1	0.22323
1	-0.021845
1	0.26852
1	0.27309
1	0.17352
1	0.057271
1	-0.012306
1	0.26756
1	0.55734
1	0.31862
1	0.61632
1	-0.051875
1	0.070411
1	0.011857
1	0.054789
1	-0.033817
1	0.11499
1	0.021988
1	0.022456
1	-0.0019598
1	0.113
1	0.060578
1	0.23543
1	0.17444
1	0.59238
1	0.090382
1	0.14811
1	0.077253
1	0.2386
1	0.070422
1	0.5568
1	0.19594
1	0.55589
1	0.34652
1	0.18846
1	0.2659
1	0.0014099
1	0.11088
1	0.039629
1	0.045045
1	0.014797
1	0.038856
1	0.50547
1	-0.0022399
1	0.015989
1	-0.028228
1	0.084958
1	0.56588
1	0.009746
1	0.024176
1	0.0073685
1	0.080959
1	-0.002262
1	-0.011236
1	0.042143
1	0.03803
1	-0.0014274
1	-0.003534
1	-0.013649
1	0.0005018
1	0.25354
1	0.80731
1	-0.0025445
1	0.59464
1	0.001689
1	0.11376
1	0.074316
1	0.1781
1	0.21074
1	0.12425
1	0.033613
1	0.18968
1	0.19215
1	0.17322
1	-0.0016646
1	0.28354
1	0.20517
1	-0.020112
1	0.13757
1	0.35834
1	0.00034498
1	0.031034
1	0.038582
1	0.71418
1	0.42585
1	0.035323
1	0.35319
1	0.76745
1	0.11581
1	0.36618
1	0.49018
1	0.1419
1	-0.0010634
1	0.43509
1	0.28249
1	0.22953
1	0.025709
1	0.014659
1	0.15186
0	-0.04808
0	-0.00078594
0	0.024699
0	-0.0013731
0	-0.010317
0	0.00043128
0	0.00023127
0	0.024651
0	0.021653
0	0.0029033
0	0.015282
0	0.0013154
0	-0.014857
0	0.029395
0	0.032405
0	0.0087472
0	-0.023372
0	0.023158
0	-0.0031382
0	0.031108
0	0.15245
0	0.0067699
0	0.01741
0	0.0021318
0	0.0030161
0	-1.9371e-05
0	4.4688e-05
0	-0.0043994
0	0.0021979
0	0.017053
0	0.0051663
0	0.0057437
0	-0.030893
0	0.06373
0	0.0053885
0	0.050093
0	-0.0020092
0	-0.012039
0	0.00045719
0	-9.9761e-05
0	-0.00035988
0	0.020598
0	-0.045801
0	-0.00031135
0	-0.0037325
0	-0.00021932
0	0.0014802
0	-0.00023978
0	0.085107
0	0.037234
0	0.0048818
0	0.0064462
0	0.019965
0	-0.00038429
0	0.0084012
0	-0.022812
0	-0.0039508
0	0.032547
0	0.0049983
0	-0.010531
0	0.041557
0	0.012017
0	-0.0028209
0	0.0098265
0	0.0064662
0	0.00092992
0	0.0024622
0	0.00035561
0	-0.0146
0	0.0006595
0	0.004864
0	0.045872
0	0.014995
0	0.00048588
0	-0.00093167
0	-0.0024493
0	-0.013774
0	0.0021246
0	-0.0026613
0	0.025999
0	0.055601
0	-0.013994
0	0.043118
0	0.099249
0	0.084043
0	0.0034369
0	0.00018332
0	0.0062597
0	-0.0016115
0	0.00036419
0	-0.00092465
0	-1.6452e-05
0	0.0013588
0	-0.00050991
0	-0.0004698
0	0.0041514
0	-0.056511
0	-0.0036764
0	-0.034158
0	0.0015337
0	0.0080849
0	0.00046121
0	-0.034847
0	0.00037573
0	-0.011091
0	0.0026431
0	-0.0097002
0	0.00098302
0	0.0043753
0	-0.00054236
0	0.00041265
0	0.0022742
0	-0.00053795
0	-7.7953e-06
0	0.0019965
0	-0.0060462
0	0.00045253
0	0.02686
0	0.081048
0	-0.0058156
0	0.0020785
0	0.0001752
0	0.016186
0	0.00018326
0	-0.00018912
0	-0.0157
0	0.00085789
0	0.0037962
0	0.00027888
0	0.01226
0	0.011048
0	0.00034704
0	-0.066747
0	0.0043329
0	-0.0038593
0	0.016632
0	0.0070921
0	-0.00096529
0	0.0054203
0	-0.025281
0	-0.0047715
0	-0.0064376
0	0.0012194
0	0.048647
0	0.00056029
0	0.0092533
0	-0.00069904
0	0.024584
0	0.00015606
0	-0.00069057
0	-0.00069993
0	0.00095519
0	-0.017781
0	-0.041454
0	-0.001965
0	0.020703
0	-0.0025465
0	0.016144
0	-0.017389
0	0.00083469
0	0.003852
0	-0.005698
0	0.045886
0	0.01444
0	0.041467
0	0.0096813
0	-0.015212
0	0.017309
0	0.0011328
0	-0.0003866
