1	0.71074
1	0.20801
1	0.5101
1	0.49333
1	0.21703
1	0.6417
1	0.26702
1	0.44465
1	0.47176
1	-0.010367
1	0.18689
1	0.34809
1	0.17719
1	0.044518
1	0.13899
1	0.21416
1	0.3597
1	0.032007
1	0.31625
1	0.35315
1	0.50253
1	0.014696
1	0.12147
1	0.42904
1	-0.18248
1	-0.088393
1	0.048967
1	0.4134
1	0.2776
1	0.31383
1	0.45101
1	0.45143
1	0.08784
1	0.41927
1	0.28287
1	0.40994
1	0.46586
1	0.5544
1	0.23754
1	0.26445
1	0.023598
1	0.16135
1	0.34082
1	0.18339
1	-0.040879
1	0.25436
1	0.095795
1	0.4385
1	0.091818
1	0.36482
1	0.082996
1	0.048912
1	0.32901
1	0.2671
1	0.23164
1	0.33831
1	0.12534
1	0.23433
1	0.11884
1	0.34374
1	0.31203
1	0.36761
1	0.40445
1	0.42197
1	0.23161
1	0.2492
1	0.45843
1	0.40467
1	0.55731
1	0.58314
1	0.35897
1	0.46972
1	0.49854
1	0.48409
1	0.51051
1	0.55886
1	0.30185
1	0.16099
1	0.37289
1	-0.32898
1	0.15843
1	0.015879
1	0.21627
1	0.296
1	0.23634
1	0.16534
1	0.20211
1	0.24908
1	0.12778
1	0.24359
1	0.40651
1	0.58339
1	0.54265
1	0.45502
1	0.43181
1	0.54975
1	0.4985
1	-0.069399
1	0.56392
1	0.9069
1	0.31668
1	0.58717
1	0.64467
1	0.26666
1	0.3346
1	0.24132
1	0.28302
1	0.42384
1	0.31438
1	0.37573
1	0.30333
1	0.092328
1	-0.086344
1	0.20984
1	0.35599
1	0.467
1	0.38281
1	0.49598
1	0.84706
1	0.1838
1	0.85245
1	0.46173
1	0.2402
1	0.463
1	0.29952
1	0.34979
1	0.3711
1	0.12652
1	0.47873
1	0.26173
1	0.16094
1	0.41063
1	0.091191
1	0.24427
1	0.55976
1	-0.0060791
1	0.14385
1	0.23498
1	0.39043
1	0.10489
1	0.092074
1	0.30029
1	0.19921
1	0.066974
1	0.13435
1	0.33518
1	0.16122
1	0.42947
1	0.2033
1	0.47819
1	0.33017
1	0.41143
1	0.21263
1	0.29555
1	0.71532
1	0.62028
1	0.355
1	0.64148
1	0.40758
1	0.59304
1	0.39735
1	-0.16602
1	0.52797
1	0.41887
1	0.23936
1	0.48852
1	0.41574
1	0.16127
1	0.56528
1	-0.22518
1	0.50843
1	0.066572
1	0.021764
1	0.47585
