0.0,4.343482e-07
0.0,1.8008724e-13
0.0,0.9860496
0.0,0.9999894
0.0,0.0017258764
0.0,0.00094771606
0.0,1.8745515e-13
0.0,6.1221495e-21
0.0,4.5159123e-07
0.0,4.901359e-06
0.0,1.3327042e-12
0.0,0.0004970481
0.0,1.0095753e-05
0.0,9.323264e-07
0.0,6.384736e-08
0.0,1.0
0.0,1.0
0.0,0.028128602
0.0,0.5
0.0,1.0
0.0,1.0
0.0,1.0
0.0,2.393999e-06
0.0,3.1504477e-08
0.0,1.8855748e-09
0.0,2.6036047e-09
0.0,1.8698017e-06
0.0,0.0033387328
0.0,1.2914425e-12
0.0,7.6898763e-13
0.0,3.1206718e-26
0.0,9.149191e-29
0.0,0.00020941014
0.0,1.9802243e-08
0.0,8.625697e-25
0.0,2.729969e-25
0.0,3.513319e-07
0.0,6.5309984e-12
0.0,6.9088615e-05
0.0,1.5848072e-07
0.0,1.473933e-10
0.0,2.0391609e-10
0.0,0.00014816334
0.0,3.2095156e-06
0.0,5.2152005e-14
0.0,2.6050253e-13
0.0,5.2152005e-14
0.0,1.0
0.0,4.061103e-08
0.0,1.2366318e-29
0.0,1.325447e-15
0.0,0.0016199567
0.0,3.5900871e-09
0.0,0.5
0.0,0.0035962497
0.0,0.5
0.0,9.946459e-07
0.0,1.0
0.0,1.7204592e-07
0.0,3.2136993e-06
0.0,1.4293986e-23
0.0,4.537233e-23
0.0,1.0
0.0,8.254523e-08
0.0,3.5823938e-08
0.0,0.0
0.0,7.586817e-09
0.0,2.5754767e-09
0.0,6.690026e-05
0.0,4.0681302e-06
0.0,1.0
0.0,5.678612e-13
0.0,1.0463606e-16
0.0,1.548457e-06
0.0,1.0
0.0,8.298011e-07
0.0,0.008094178
0.0,9.980804e-10
0.0,3.6785397e-07
0.0,0.003218942
0.0,5.1890413e-07
0.0,1.7102467e-35
0.0,1.9941484e-13
0.0,8.64801e-08
0.0,1.9410926e-13
0.0,1.0
0.0,8.5303464e-17
0.0,1.0
0.0,9.9257835e-05
0.0,2.983439e-07
0.0,1.0
0.0,1.0
0.0,3.0060695e-05
0.0,7.567255e-15
0.0,7.005505e-13
0.0,2.0369848e-13
0.0,1.0
0.0,1.0
0.0,2.2719486e-09
0.0,2.239266e-12
0.0,9.4399776e-14
0.0,1.0554514e-07
0.0,5.463707e-08
0.0,1.0420355e-11
0.0,2.574698e-06
0.0,5.5497685e-07
0.0,1.00438e-25
0.0,0.0020900697
0.0,2.239266e-12
0.0,1.5435736e-13
0.0,0.0
0.0,2.4183755e-20
0.0,0.043498073
0.0,1.0
0.0,0.35257563
0.0,0.0062542236
0.0,3.1607536e-22
0.0,4.290719e-13
0.0,3.3959562e-08
0.0,0.9667163
0.0,1.7315864e-06
0.0,0.06996216
0.0,0.021159194
0.0,1.935359e-09
0.0,3.110405e-10
0.0,2.5736568e-07
0.0,9.457736e-09
0.0,1.0743102e-10
0.0,4.1566643e-08
0.0,0.51195824
0.0,6.641583e-05
0.0,0.021739058
0.0,2.2112367e-06
0.0,1.0
0.0,9.9845636e-08
0.0,0.31244954
0.0,1.0
0.0,0.0028063408
0.0,1.2907364e-07
0.0,1.0
0.0,3.7813456e-06
0.0,8.6083896e-10
0.0,3.764324e-13
0.0,1.4582809e-15
0.0,2.0544733e-09
0.0,0.99977773
0.0,0.5
0.0,1.0
0.0,5.2368434e-09
0.0,1.0
0.0,4.513962e-08
0.0,1.7726566e-07
0.0,2.8278724e-29
0.0,3.2520646e-05
0.0,7.6761495e-08
0.0,0.0027675023
0.0,0.0
0.0,1.2479877e-27
0.0,0.0006904743
0.0,1.6149594e-21
0.0,5.6679955e-06
0.0,4.2646495e-10
0.0,9.334803e-22
0.0,1.0
0.0,1.6783446e-06
0.0,2.4129765e-08
0.0,5.6679955e-06
0.0,5.6679955e-06
0.0,1.7375003e-05
0.0,4.0315834e-07
0.0,6.9993877e-32
0.0,1.0
0.0,7.005505e-13
0.0,1.668748e-11
0.0,8.547008e-13
0.0,4.0681302e-06
0.0,1.0544872e-08
0.0,1.0
0.0,0.027241338
0.0,0.00023603474
0.0,4.543685e-08
0.0,6.800905e-14
0.0,3.5900871e-09
0.0,1.4937055e-12
0.0,0.5
0.0,0.99999976
0.0,2.7363734e-08
0.0,0.5
0.0,1.0
0.0,1.0
0.0,4.5397385e-14
0.0,4.0681302e-06
0.0,7.005505e-13
0.0,4.747478e-11
0.0,4.7343008e-08
0.0,3.575868e-07
0.0,2.9212792e-11
0.0,3.6432437e-13
0.0,3.1789367e-09
0.0,1.3325422e-07
0.0,1.0
0.0,8.6946214e-11
0.0,1.0
0.0,1.5848072e-07
0.0,4.480937e-06
0.0,5.043798e-13
0.0,4.527591e-06
0.0,6.7025644e-07
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.264183e-12
0.0,2.4163844e-12
0.0,1.4041831e-07
0.0,5.926276e-30
0.0,1.0
0.0,6.159971e-05
0.0,2.239266e-12
0.0,1.0
0.0,0.00044847268
0.0,8.800426e-09
0.0,4.582318e-12
0.0,0.00023603474
0.0,0.5
0.0,2.5761992e-05
0.0,5.35378e-08
0.0,1.6319831e-22
0.0,1.2927505e-07
0.0,1.0
0.0,1.0
0.0,1.0684251e-21
0.0,1.0
0.0,1.5696237e-08
0.0,0.5
0.0,1.0
0.0,3.291675e-08
0.0,2.6595326e-06
0.0,1.0
0.0,2.6036047e-09
0.0,1.0513729e-05
0.0,1.1725461e-08
0.0,3.3283087e-09
0.0,2.6882918e-13
0.0,2.239266e-12
0.0,4.1673218e-21
0.0,2.9929836e-09
0.0,8.7907424e-21
0.0,2.6943428e-10
0.0,2.177661e-08
0.0,5.6679955e-06
0.0,7.788717e-17
0.0,2.7650558e-12
0.0,4.5397385e-14
0.0,2.1366632e-18
0.0,0.0022080294
0.0,2.9908306e-10
0.0,8.41924e-08
0.0,2.7781111e-21
0.0,3.0563435e-05
0.0,1.5148968e-24
0.0,1.1998097e-23
0.0,2.5854101e-08
0.0,0.045943193
0.0,8.4146485e-08
0.0,2.1410983e-10
0.0,2.5854101e-08
0.0,1.7700195e-13
0.0,2.0027964e-14
0.0,9.005848e-11
0.0,1.0
0.0,1.0
0.0,1.4618556e-09
0.0,2.2099132e-23
0.0,3.4721302e-11
0.0,0.001251191
0.0,0.5
0.0,8.860345e-05
0.0,1.0743102e-10
0.0,7.66764e-14
0.0,5.0948693e-13
0.0,3.3581729e-19
0.0,1.0
0.0,3.4076576e-14
0.0,1.5092684e-11
0.0,0.5
0.0,7.005505e-13
0.0,0.0
0.0,1.03806497e-13
0.0,1.7229586e-05
0.0,9.065983e-14
0.0,1.03806497e-13
0.0,1.01327583e-13
0.0,8.302142e-07
0.0,2.7781111e-21
0.0,4.1673218e-21
0.0,4.1673218e-21
0.0,5.402639e-19
0.0,3.2095156e-06
0.0,0.0
0.0,8.624266e-06
0.0,9.381957e-23
0.0,2.7781111e-21
0.0,4.5397385e-14
0.0,1.1521166e-09
0.0,5.1670025e-07
0.0,9.836909e-28
0.0,0.00016017746
0.0,2.1229056e-05
0.0,0.018000197
0.0,0.004227944
0.0,8.488321e-05
0.0,0.0008197587
0.0,2.1258343e-06
0.0,0.00029896776
0.0,0.00031100758
0.0,0.00014867976
0.0,0.00011945532
0.0,0.00058730814
0.0,9.968867e-05
0.0,0.0006309015
0.0,0.0018939396
0.0,4.9463676e-08
0.0,6.250851e-08
0.0,0.00681487
0.0,0.5
0.0,5.6680375e-07
0.0,3.1894292e-06
0.0,1.59402e-06
0.0,0.00023026355
0.0,0.9999993
0.0,0.03400521
0.0,6.7680435e-06
0.0,3.264892e-05
0.0,0.00010269844
0.0,7.804679e-06
0.0,5.213444e-06
0.0,0.037082806
0.0,0.00088691164
0.0,0.00092362973
0.0,0.00012729017
0.0,4.0565672e-07
0.0,3.1023595e-07
0.0,0.0002384212
0.0,0.00012513295
0.0,1.4422582e-07
0.0,0.00023226591
0.0,0.00012993143
0.0,2.687315e-07
0.0,0.20365033
0.0,0.0015559857
0.0,8.461813e-05
0.0,9.8969055e-09
0.0,3.9810316e-06
0.0,9.8969055e-09
0.0,4.128205e-08
0.0,3.0538824e-06
0.0,1.385122e-08
0.0,1.2403945e-07
0.0,0.0002676642
0.0,5.3431682e-05
0.0,0.5
0.0,8.922153e-05
0.0,0.5
0.0,7.689279e-06
0.0,7.890851e-08
0.0,0.0005339297
0.0,0.00072814757
0.0,0.0005919966
0.0,0.0012476079
0.0,1.0696189e-06
0.0,0.00017520647
0.0,0.00011750535
0.0,1.7986824e-09
0.0,0.007568973
0.0,0.00016293096
0.0,0.0024700041
0.0,0.00015588765
0.0,7.176323e-05
0.0,0.06995504
0.0,6.0425657e-07
0.0,0.0003190253
0.0,1.32248415e-05
0.0,0.0003213633
0.0,0.00047788394
0.0,0.018667214
0.0,0.51975864
0.0,9.223633e-05
0.0,0.00027035206
0.0,0.3786885
0.0,0.0019102823
0.0,0.00030394725
0.0,0.00032254655
0.0,1.0
0.0,0.0038154274
0.0,0.07125199
0.0,8.026768e-05
0.0,0.0011654461
0.0,0.00036125857
0.0,1.2249169e-08
0.0,7.192652e-06
0.0,0.00014160822
0.0,0.0002470698
0.0,5.01728e-06
0.0,1.6858908e-06
0.0,5.808363e-05
0.0,4.524104e-06
0.0,0.0004580074
0.0,5.1422467e-07
0.0,7.199079e-05
0.0,0.013361753
0.0,0.0014962985
0.0,0.00018628844
0.0,2.5156857e-07
0.0,0.0012925429
0.0,0.99999917
0.0,0.8846597
0.0,5.1422467e-07
0.0,8.467565e-09
0.0,1.5644521e-13
0.0,0.00016048505
0.0,0.0012093305
0.0,0.03046265
0.0,0.00015966951
0.0,0.011546677
0.0,0.99356836
0.0,0.00033891608
0.0,0.0001495073
0.0,0.00015041257
0.0,0.00038580422
0.0,0.001078077
0.0,0.0007616023
0.0,0.0038614792
0.0,0.001455862
0.0,0.00033787166
0.0,1.8681392e-07
0.0,0.03237703
0.0,0.036864344
0.0,6.0887896e-06
0.0,0.00018406182
0.0,1.4510299e-07
0.0,0.0004628894
0.0,0.059096057
0.0,0.00038462377
0.0,4.2103356e-06
0.0,1.7297265e-09
0.0,0.00014758606
0.0,1.9731087e-07
0.0,0.0003315437
0.0,0.00018848952
0.0,2.4805986e-06
0.0,0.00012048845
0.0,0.0024620863
0.0,6.4271117e-06
0.0,0.0009018029
